game.awayTeamAbbreviation,game.homeTeamAbbreviation,game.id,game.startTime,stats.defense.blk,stats.defense.blkAgainst,stats.defense.ptsAgainst,stats.defense.stl,stats.defense.tov,stats.fieldGoals.fg2PtAtt,stats.fieldGoals.fg2PtMade,stats.fieldGoals.fg2PtPct,stats.fieldGoals.fg3PtAtt,stats.fieldGoals.fg3PtMade,stats.fieldGoals.fg3PtPct,stats.fieldGoals.fgAtt,stats.fieldGoals.fgMade,stats.fieldGoals.fgPct,stats.freeThrows.ftAtt,stats.freeThrows.ftMade,stats.freeThrows.ftPct,stats.miscellaneous.ejections,stats.miscellaneous.foulFlag1,stats.miscellaneous.foulFlag1Drawn,stats.miscellaneous.foulFlag2,stats.miscellaneous.foulFlag2Drawn,stats.miscellaneous.foulPers,stats.miscellaneous.foulPersDrawn,stats.miscellaneous.foulTech,stats.miscellaneous.foulTechDrawn,stats.miscellaneous.fouls,stats.miscellaneous.foulsDrawn,stats.miscellaneous.plusMinus,stats.offense.ast,stats.offense.pts,stats.rebounds.defReb,stats.rebounds.offReb,stats.rebounds.reb,stats.standings.gamesBack,stats.standings.losses,stats.standings.winPct,stats.standings.wins,team.abbreviation,team.id
UTA,MEM,47763,2018-11-13T01:00:00.000Z,6,9,88,7,15,50,23,46.0,32,9,28.1,82,32,39.0,30,23,76.7,0,0,0,0,0,25,28,25,0,25,28,8,19,96,36,13,49,0,0,1,1,UTA,98
UTA,DAL,47779,2018-11-15T01:30:00.000Z,3,5,118,11,21,45,19,42.2,35,6,17.1,80,25,31.2,19,12,63.2,0,0,0,0,0,21,19,21,0,21,19,-50,16,68,25,8,33,0,1,0,0,UTA,98
UTA,PHI,47787,2018-11-17T00:00:00.000Z,4,5,113,10,13,66,37,56.1,22,4,18.2,88,41,46.6,37,21,56.8,0,0,0,0,0,25,27,25,1,25,27,-6,15,107,29,10,39,0,1,0,0,UTA,98
UTA,BOS,47798,2018-11-18T00:30:00.000Z,4,4,86,11,14,40,24,60.0,38,11,29.0,78,35,44.9,27,17,63.0,0,0,0,0,0,23,22,23,0,24,22,12,23,98,38,7,45,0,0,1,1,UTA,98
UTA,IND,47810,2018-11-20T00:00:00.000Z,11,3,121,6,18,49,25,51.0,25,11,44.0,74,36,48.6,16,11,68.8,0,0,0,0,0,18,17,18,0,18,17,-27,26,94,33,3,36,0,1,0,0,UTA,98
SAC,UTA,47832,2018-11-22T02:00:00.000Z,7,4,119,7,10,49,26,53.1,39,12,30.8,88,38,43.2,31,22,71.0,0,0,0,0,0,21,30,21,0,21,30,-9,21,110,34,12,46,0,1,0,0,UTA,98
UTA,LAL,47847,2018-11-24T03:30:00.000Z,3,5,90,12,19,62,29,46.8,23,4,17.4,85,33,38.8,17,13,76.5,0,0,0,0,0,21,20,21,0,23,20,-7,22,83,34,7,41,0,1,0,0,UTA,98
UTA,SAC,47861,2018-11-26T01:00:00.000Z,5,7,112,11,18,62,39,62.9,30,10,33.3,92,49,53.3,33,25,75.8,0,0,0,0,0,26,25,26,0,27,25,21,30,133,36,13,49,0,0,1,1,UTA,98
IND,UTA,47868,2018-11-27T02:00:00.000Z,4,4,121,10,17,50,26,52.0,31,8,25.8,81,34,42.0,17,12,70.6,0,0,0,0,0,17,17,17,0,19,17,-33,25,88,28,10,38,0,1,0,0,UTA,98
UTA,BRO,47877,2018-11-29T00:30:00.000Z,6,5,91,10,19,54,30,55.6,28,9,32.1,82,39,47.6,21,14,66.7,0,0,0,0,0,25,20,25,0,25,20,10,17,101,40,8,48,0,0,1,1,UTA,98
UTA,CHA,47889,2018-12-01T00:00:00.000Z,5,3,111,5,14,41,26,63.4,40,18,45.0,81,44,54.3,18,13,72.2,0,0,0,0,0,13,17,13,0,13,17,8,32,119,35,6,41,0,0,1,1,UTA,98
UTA,MIA,47908,2018-12-02T23:00:00.000Z,6,8,102,8,13,56,28,50.0,33,11,33.3,89,39,43.8,15,11,73.3,0,0,0,0,0,18,16,18,0,20,16,-2,21,100,40,10,50,0,1,0,0,UTA,98
SAS,UTA,47923,2018-12-05T02:00:00.000Z,5,5,105,12,17,51,31,60.8,33,20,60.6,84,51,60.7,20,17,85.0,0,0,0,0,0,20,19,20,0,20,19,34,38,139,37,5,42,0,0,1,1,UTA,98
HOU,UTA,47936,2018-12-07T03:30:00.000Z,4,5,91,16,12,57,37,64.9,32,8,25.0,89,45,50.6,27,20,74.1,0,0,0,0,0,24,26,24,0,25,26,27,26,118,35,12,47,0,0,1,1,UTA,98
